row_id,efficiency_binning_quantile,eff_times_minutes_binning_quantile,scoring_impact_binning_quantile,eff_per_point_binning_quantile,eff_per_min_binning_quantile,scoring_volume_binning_quantile,target
3649,3,2,1,6,1,1,0
2831,9,4,3,4,2,4,0
7551,13,5,4,4,2,5,1
753,8,3,3,2,3,3,0
6957,8,2,2,5,6,1,1
6289,16,5,5,4,5,5,1
4674,1,1,1,6,1,1,0
3094,10,5,4,1,1,5,0
4993,6,2,2,3,4,2,0
7121,17,6,6,2,3,6,1
7306,18,6,6,3,5,6,1
735,16,5,5,6,3,5,1
4864,15,5,5,3,4,5,0
6118,4,2,1,5,2,2,0
5239,2,2,1,6,1,1,0
4499,13,5,5,1,2,6,0
6984,16,6,5,4,2,6,1
1398,18,6,5,6,4,5,1
5944,3,2,1,4,1,2,0
3838,15,5,5,2,5,5,1
8961,13,4,5,3,4,5,0
7506,11,3,4,2,6,3,1
7526,3,1,1,6,3,1,0
8415,11,4,4,2,2,5,1
1304,6,3,3,2,1,4,1
5294,4,2,2,2,1,3,0
1083,13,3,4,6,6,2,1
4266,8,3,3,2,2,4,0
2225,10,2,3,5,6,2,1
6203,15,5,5,5,4,5,1
6784,6,3,2,6,1,2,0
3936,8,3,2,6,3,2,0
2683,8,3,2,6,2,2,0
3522,7,2,3,3,4,3,0
865,20,6,5,6,4,5,1
7127,5,1,2,6,6,1,0
4338,6,2,3,2,4,2,0
1817,3,1,1,4,5,1,0
1133,19,6,6,4,5,6,1
740,4,2,1,6,2,1,0
7927,17,6,6,2,3,6,1
8559,11,4,4,2,2,5,1
1990,7,2,1,6,4,1,1
2360,6,2,3,2,4,2,0
5833,2,1,2,1,4,1,0
7690,1,1,1,1,5,1,0
7193,9,4,3,3,2,4,1
1844,15,5,4,5,4,4,1
5103,9,3,3,4,4,3,0
5717,10,4,3,4,3,4,0
956,2,1,1,6,5,1,0
8895,14,5,5,3,4,5,1
451,17,6,6,4,4,5,1
7019,6,3,2,3,2,3,1
6255,8,1,2,6,6,1,0
8006,9,3,3,3,3,3,1
4061,9,2,3,6,6,2,0
2421,9,4,3,5,2,3,0
1207,8,4,3,2,1,4,0
3177,5,2,2,5,4,2,0
8427,14,3,5,3,6,3,1
5154,2,1,1,1,1,2,0
6578,4,2,2,1,3,2,0
1165,19,6,6,5,4,6,1
8774,16,5,6,2,4,6,1
8523,20,6,6,6,5,5,1
7038,10,3,3,4,4,3,1
5349,8,3,3,4,2,3,0
4094,5,1,2,2,6,2,0
6749,11,4,4,3,3,4,0
441,11,3,4,2,6,3,0
6909,18,6,6,4,3,6,1
1284,14,5,4,4,4,4,1
2820,18,6,6,1,3,6,1
3589,7,2,2,4,5,2,0
6762,18,5,6,4,5,5,0
8863,16,6,6,2,2,6,0
479,13,4,5,1,6,4,0
2644,4,2,2,3,3,2,0
1696,3,2,2,1,1,2,0
459,11,4,5,1,3,5,0
369,6,3,3,2,2,3,0
8806,19,6,6,5,3,6,1
3235,18,5,5,6,6,4,1
4591,8,2,3,4,5,2,0
5072,2,2,1,2,1,2,0
5358,9,3,3,5,5,3,0
8358,18,6,6,1,2,6,1
7593,13,4,5,3,5,4,0
6278,3,1,2,2,4,2,0
3024,16,6,5,4,3,5,1
5954,2,1,1,3,1,2,0
7571,3,2,1,5,1,1,0
4003,18,5,5,5,6,5,1
3040,1,1,1,2,1,1,0
8497,16,5,5,3,4,5,0
6983,15,4,6,1,6,5,0
7606,15,5,6,1,5,5,1
6558,10,3,4,1,5,4,0
5938,8,3,3,2,3,3,0
5099,6,4,3,1,1,5,0
2352,5,2,2,3,5,2,0
8433,6,1,1,6,6,1,0
5313,8,4,4,1,1,5,0
3451,14,6,4,4,1,5,1
7874,16,5,5,3,4,5,1
1866,13,4,4,6,4,4,1
5752,20,6,6,4,6,6,1
4347,11,3,4,3,6,3,1
895,4,2,2,2,3,2,0
431,19,6,6,6,5,5,1
8270,13,3,4,4,6,3,1
1197,18,5,6,4,6,5,1
8088,9,3,3,3,4,3,0
2245,9,2,3,3,6,2,0
1344,20,6,6,3,6,6,1
2024,1,1,1,2,1,1,0
1872,17,6,6,1,3,6,1
8323,12,4,4,2,3,5,0
4157,10,4,3,5,3,4,0
6191,5,3,2,3,1,3,0
675,16,5,5,4,4,5,1
4087,2,1,1,5,1,1,0
8264,7,2,2,4,5,2,0
3082,14,5,3,6,2,4,1
4519,4,2,2,1,3,3,0
2119,10,3,3,5,6,2,1
5427,8,3,3,2,2,4,0
8308,7,2,3,3,6,2,1
7585,15,5,5,3,3,5,1
443,6,3,1,6,2,2,0
2605,4,3,2,2,1,3,0
3409,16,6,5,2,2,6,1
5088,18,5,6,3,6,5,1
8813,19,6,6,3,6,6,1
3866,14,4,5,3,6,4,0
2200,8,3,3,3,2,3,0
8530,10,4,3,4,2,4,1
8152,20,6,6,6,6,5,1
5924,12,3,4,4,6,3,0
860,17,5,6,2,5,6,1
7037,2,1,1,3,1,1,0
4422,3,1,1,4,5,1,0
2576,4,2,2,2,3,2,0
2548,18,6,5,6,5,4,1
8511,15,4,4,6,5,3,1
438,18,6,4,6,5,4,1
705,1,1,1,2,2,1,0
5374,13,4,3,6,4,3,1
6016,20,6,6,4,6,6,1
3695,16,5,5,4,3,5,1
6089,9,3,4,1,5,3,0
3178,16,5,5,4,4,5,0
3431,13,4,4,5,6,3,1
379,20,6,6,3,6,6,1
7834,4,2,1,5,3,2,0
1788,11,5,4,2,1,5,0
8987,20,6,6,5,5,6,1
4502,8,4,5,1,1,5,0
3365,6,2,3,1,4,3,1
3387,12,5,5,1,2,6,1
5135,4,2,2,4,1,2,0
8402,3,1,1,4,3,1,0
8168,6,3,2,3,2,3,0
7670,15,5,5,5,3,5,1
5186,5,2,2,2,5,2,0
6523,1,1,1,6,1,1,0
5177,7,3,2,6,1,3,0
4810,9,4,5,1,2,5,0
6877,7,3,2,4,2,3,0
5321,3,1,1,5,2,1,0
1015,5,2,2,5,2,2,0
6129,14,5,4,6,3,4,1
2556,18,6,6,1,5,6,1
8440,9,3,4,1,5,3,1
7230,11,3,4,4,6,3,0
5409,3,1,1,4,4,1,0
6476,2,1,1,1,1,2,0
3341,7,3,3,2,2,3,0
2658,18,6,5,6,5,5,1
257,19,6,6,5,6,5,1
7867,13,5,4,4,2,5,1
6009,12,4,5,2,5,4,1
2588,15,5,5,2,4,5,1
3270,6,3,2,4,2,3,0
586,20,6,6,2,4,6,1
5019,2,1,1,5,1,1,0
6675,3,2,1,4,2,2,0
4436,5,1,2,5,6,1,0
6075,6,2,3,1,6,2,0
2793,2,1,1,3,3,1,0
2296,15,5,5,5,2,5,1
899,2,1,1,1,2,2,0
3318,13,4,5,2,4,5,1
492,16,5,5,5,6,4,1
5677,19,5,6,5,6,5,1
8753,18,6,6,2,4,6,1
6332,4,2,1,6,1,1,0
2298,8,4,4,1,1,5,0
6611,15,5,5,3,3,5,1
4331,8,4,3,2,1,5,1
4756,1,1,1,6,3,1,0
2956,11,2,4,4,6,2,0
4979,15,4,5,2,5,5,1
6418,9,4,4,1,2,5,0
3493,10,4,4,3,3,4,1
7671,5,2,2,2,4,2,0
2792,4,3,2,1,1,3,0
3348,20,6,6,2,5,6,1
5996,10,4,5,1,3,5,0
3769,14,5,4,5,3,5,1
4729,10,3,3,5,5,3,0
2135,5,2,2,2,2,3,0
5090,19,6,6,5,6,5,1
3789,1,1,1,4,2,1,0
432,2,1,1,1,1,2,0
3638,10,3,3,4,5,3,0
494,13,4,5,2,5,4,0
8802,15,4,5,2,6,4,1
3349,16,5,5,4,3,5,0
7679,7,2,2,4,6,2,0
8461,1,1,1,1,1,2,0
2687,16,5,5,3,5,5,0
198,12,4,5,2,5,4,0
6121,6,2,2,4,5,2,0
374,4,1,2,1,6,2,0
5114,16,5,5,6,4,5,1
7092,10,3,3,5,4,3,1
6765,13,4,4,4,6,4,1
6209,8,3,2,5,4,2,0
5257,2,1,1,6,3,1,0
3550,1,1,1,5,2,1,0
6429,9,4,3,3,2,4,0
2634,5,2,2,5,4,2,0
1106,12,3,4,5,6,3,1
2045,11,3,4,4,6,3,0
3657,15,5,4,5,4,4,1
3545,17,6,6,4,4,6,0
5912,17,5,6,2,5,6,1
6448,10,3,4,2,5,4,0
6890,7,3,2,4,3,3,0
8010,2,1,1,6,2,1,0
5885,14,4,5,2,5,5,1
3377,3,1,1,6,6,1,0
4198,10,2,3,4,6,2,0
4204,19,6,6,2,3,6,1
3022,17,6,5,6,3,5,1
7151,10,3,2,6,5,2,0
3511,14,5,5,3,3,5,1
6878,13,4,5,1,5,4,0
7955,6,3,3,1,2,4,0
690,16,6,5,4,3,5,1
7674,7,2,2,5,6,2,0
5163,2,1,1,6,4,1,0
8416,4,2,2,2,2,2,0
3104,14,5,5,2,2,5,0
8773,6,2,2,6,3,2,1
317,18,5,6,3,6,5,1
852,1,1,1,2,1,1,0
4558,2,1,1,6,2,1,0
987,19,6,6,4,4,6,1
3005,5,2,2,6,5,1,0
109,6,3,2,3,2,3,0
1036,13,4,5,1,4,5,0
7220,16,5,5,5,5,4,0
4477,12,5,4,3,2,5,1
5388,7,2,3,3,4,3,0
5644,1,1,1,2,1,1,0
4527,3,2,2,1,3,2,0
5614,6,2,3,1,5,3,0
8243,5,2,1,6,2,1,0
6583,6,2,2,5,2,2,0
2846,4,2,2,4,3,2,0
5891,13,3,4,4,6,3,1
7570,20,6,6,6,6,6,1
7352,6,3,3,1,2,3,0
6072,3,1,1,6,5,1,0
3102,18,6,6,2,4,6,1
7769,9,2,3,6,6,2,1
5330,1,1,1,2,1,1,0
7945,3,1,1,6,3,1,0
5823,12,5,3,6,2,3,1
6435,11,4,4,2,2,5,1
164,2,1,1,2,1,1,0
1142,8,2,2,5,5,2,0
1048,13,4,5,1,6,4,0
6676,19,6,6,4,5,6,1
7647,10,4,3,4,2,4,0
518,4,1,2,4,6,1,0
3917,3,1,1,4,2,1,0
7981,6,3,2,5,2,2,0
1465,1,1,1,1,1,1,0
1976,3,1,1,4,2,1,0
4819,5,3,1,6,1,2,0
2210,13,4,4,4,4,4,1
5622,8,3,4,1,4,4,1
6402,5,2,1,6,4,1,0
4798,10,3,3,4,5,3,0
4857,5,1,2,3,6,1,0
221,10,3,2,6,4,2,1
1637,2,1,1,6,1,1,0
3984,15,5,4,6,3,4,1
2939,6,3,3,1,1,3,0
2071,7,3,3,1,3,3,0
3921,15,6,5,2,1,6,1
8048,9,4,3,6,2,3,1
3709,14,5,4,4,4,4,0
6550,6,4,2,3,1,4,1
7510,7,2,3,2,4,3,0
6485,18,6,6,2,4,6,1
5259,9,4,4,1,1,5,0
6136,18,5,6,3,6,5,1
5608,10,3,3,4,6,3,1
3138,15,4,5,3,6,4,1
4625,2,1,1,3,2,1,0
7184,12,4,4,4,5,4,1
323,12,5,4,4,2,4,1
3041,13,4,4,4,5,4,1
1440,2,1,1,2,2,1,0
4391,14,4,5,3,4,5,0
2964,4,2,1,6,2,1,0
4317,9,3,2,6,3,2,0
937,11,4,4,1,2,5,0
7081,17,6,5,6,4,4,1
3491,20,6,6,5,6,6,1
1701,13,4,5,3,5,4,1
3802,15,5,5,4,3,5,1
2114,17,5,6,3,5,5,1
4755,17,6,5,4,4,5,1
373,5,3,3,1,1,3,0
2666,13,4,5,3,4,4,0
2446,19,6,6,2,3,6,1
6987,3,2,1,6,2,1,0
5402,6,3,1,6,1,2,0
3757,2,1,1,1,5,1,0
5862,2,1,1,5,1,1,0
33,17,6,5,5,4,5,1
6154,13,4,5,3,5,4,1
3404,1,1,1,1,1,1,0
8043,7,3,2,6,3,2,1
2091,7,3,2,6,2,2,0
2586,16,5,5,5,4,5,1
1962,8,3,4,1,2,4,1
3752,20,6,6,3,5,6,1
2712,6,3,3,2,1,4,0
1693,4,1,2,3,6,1,0
6165,1,1,1,1,1,2,0
2487,2,1,1,4,1,1,0
3926,12,4,4,2,4,4,0
8794,6,2,3,1,4,3,0
2182,18,5,6,3,5,5,1
8640,1,1,1,6,1,1,0
7182,7,2,2,5,6,2,0
8962,13,3,4,6,6,2,1
4275,4,2,1,5,2,2,0
4109,16,5,5,5,5,5,1
5056,16,5,5,3,3,5,1
7199,11,3,4,2,6,3,1
6358,16,5,5,4,4,5,1
1662,3,2,2,3,1,2,0
37,14,3,4,5,6,3,1
5230,18,5,5,5,6,5,1
5447,3,2,2,2,2,2,0
1001,7,2,2,6,5,1,0
844,2,1,1,3,4,1,0
8338,3,2,1,2,1,2,0
7508,18,6,6,3,3,6,1
284,6,3,2,3,2,3,0
131,8,2,2,6,5,2,1
3240,10,3,3,4,6,3,1
698,13,5,5,1,2,6,0
3824,2,1,1,1,2,2,0
649,6,3,2,5,2,2,1
2268,18,5,6,5,6,5,1
7785,3,1,2,2,3,2,0
1893,18,6,5,5,4,5,1
7289,3,2,2,1,1,3,0
1988,5,2,2,1,2,3,0
7566,3,2,2,1,2,2,0
2764,8,3,3,4,3,3,0
8572,9,4,4,1,1,5,0
6803,3,2,1,6,1,1,0
2528,20,6,6,5,4,6,1
4028,15,5,6,1,2,6,0
2837,14,5,5,1,2,6,1
8046,11,3,4,4,5,3,0
4171,7,1,2,6,6,1,1
7057,4,1,2,3,5,2,0
1751,1,1,1,3,1,1,0
4043,12,4,4,5,3,4,1
7356,13,4,4,5,4,4,0
6015,2,1,1,2,3,1,0
1265,12,5,4,5,2,4,1
3172,15,5,4,5,3,4,1
190,3,1,1,4,2,1,0
1824,12,5,4,2,1,6,0
3723,8,3,3,4,4,3,0
4925,11,3,3,5,6,2,0
5660,8,4,3,2,1,4,0
6740,20,6,6,5,5,6,1
7910,6,3,2,3,2,3,0
8292,2,2,2,1,1,3,0
8186,9,3,3,4,4,3,0
6458,3,2,2,1,1,2,0
3333,17,5,5,6,5,4,1
1327,19,6,6,5,5,5,1
92,6,2,2,4,3,2,0
6043,12,3,4,4,6,3,0
437,16,5,6,3,4,6,1
8822,16,5,6,1,5,6,0
4794,4,2,2,4,3,2,0
5424,19,5,5,6,6,5,1
1999,11,3,4,2,5,4,0
732,16,6,5,5,2,6,1
2434,18,6,6,1,2,6,1
1540,9,3,3,5,6,2,0
1289,11,4,3,5,4,3,0
7132,5,1,2,2,6,2,0
2238,17,6,6,4,3,6,1
5361,11,3,4,3,5,4,0
5369,2,1,1,3,1,2,0
7850,8,4,4,1,1,5,0
7444,18,6,6,1,5,6,0
6706,11,4,4,4,4,4,0
85,9,4,3,6,2,3,1
2330,1,1,1,2,1,1,0
4147,14,4,4,4,4,4,1
1286,11,4,4,4,2,4,1
1655,2,1,1,4,5,1,0
8394,11,3,3,6,6,2,1
1301,3,1,2,1,5,1,0
5805,5,2,2,3,2,2,0
2714,10,3,3,5,6,2,1
1630,18,6,6,2,4,6,1
6857,3,2,2,1,1,4,0
3878,15,5,6,1,3,6,0
3529,7,4,3,2,1,4,0
1498,4,2,2,4,1,2,0
1864,10,3,4,1,6,4,0
1991,9,3,3,4,4,3,0
8314,5,3,2,5,1,2,0
1437,9,4,3,4,1,4,0
2016,13,3,4,4,6,3,1
6513,13,5,4,4,3,4,1
4265,3,1,2,3,5,1,0
2735,7,2,2,4,4,2,0
6460,15,5,6,1,3,6,1
7527,3,1,2,3,3,2,0
341,5,2,2,5,2,2,0
1070,3,2,1,6,2,1,0
7992,16,5,5,4,5,5,1
5327,12,5,5,1,2,6,1
6354,9,3,4,1,4,4,0
5178,16,5,5,4,4,5,1
1903,5,3,2,3,1,3,0
7496,14,4,3,6,5,3,1
2455,7,2,2,6,5,1,0
1478,15,5,5,2,5,5,1
3697,3,2,2,1,1,3,0
7411,10,2,3,4,6,2,0
7030,2,1,1,1,6,1,0
3340,11,4,4,4,3,4,0
6949,20,6,6,3,5,6,1
8512,12,3,4,2,6,4,0
2430,6,3,2,5,2,2,0
1103,2,1,1,6,1,1,0
7297,19,6,6,4,5,6,1
1357,20,6,6,6,6,6,1
7176,4,1,2,3,5,2,0
1178,15,5,5,4,2,5,1
2762,16,6,5,3,3,6,1
1105,10,4,4,2,2,5,1
2090,3,1,2,1,1,2,0
6544,18,6,5,5,4,5,1
6687,6,3,3,1,1,5,0
4737,1,1,1,6,1,1,0
7122,3,2,2,1,2,3,0
8879,12,4,3,6,4,3,1
1481,20,6,6,6,5,6,1
8398,3,1,1,2,2,2,0
906,15,5,5,2,5,5,0
388,8,3,3,4,2,3,0
4682,9,3,3,5,5,2,0
1226,3,1,1,6,3,1,0
238,15,5,5,3,3,5,1
1443,2,1,1,1,2,1,0
4137,6,2,3,2,3,3,0
5521,5,2,2,5,2,2,0
2784,12,4,4,4,4,4,1
7974,8,3,3,2,2,3,0
2372,12,4,4,4,3,4,0
773,9,3,3,5,4,3,0
4523,4,2,1,6,1,2,0
2249,14,5,6,1,3,6,0
8672,12,3,4,3,6,4,0
8252,18,6,6,3,5,6,1
7239,16,6,6,3,2,6,1
2275,20,6,6,5,5,6,1
7126,9,2,3,6,6,2,0
3744,2,1,1,1,1,1,0
6273,16,6,6,2,3,6,0
4306,12,3,3,6,6,2,1
5416,9,3,2,6,3,2,0
3634,9,2,3,6,6,2,0
8241,5,2,2,1,2,3,0
2502,5,2,1,6,5,1,0
3276,11,4,3,6,2,4,1
3841,7,3,3,1,2,4,0
8920,20,6,6,2,5,6,1
6507,13,4,4,4,4,4,1
5089,20,6,6,5,5,6,1
3570,14,5,5,1,2,6,1
8611,16,5,6,2,3,6,1
7093,14,4,5,3,5,4,0
5025,16,5,5,2,4,5,1
8575,3,2,2,1,1,2,0
1436,9,3,3,4,3,3,0
2892,13,5,5,1,2,6,0
6613,14,5,5,3,3,5,1
7450,16,5,6,2,3,6,0
7096,16,4,5,5,6,4,1
6842,14,4,5,3,5,4,0
5052,3,1,2,1,5,2,0
1875,14,4,5,2,6,4,1
7420,19,6,6,3,4,6,1
4573,11,3,4,2,6,3,1
3922,13,5,4,4,2,5,1
5352,16,5,6,1,3,6,1
8679,19,6,6,2,3,6,1
4774,8,3,3,2,3,3,0
5795,14,4,4,4,6,4,1
8162,4,2,2,3,2,2,0
3271,7,3,2,5,1,3,0
3056,14,4,5,3,6,4,1
3973,14,4,5,3,4,5,0
8569,15,5,5,2,2,6,0
2230,4,2,2,1,1,3,0
4165,19,6,6,3,5,6,1
3453,12,5,5,2,2,5,0
1814,10,3,4,2,4,4,0
1130,1,1,1,1,2,1,0
529,8,3,2,5,3,3,0
4538,7,3,2,6,2,2,0
4450,19,6,6,5,5,5,1
8646,12,4,5,2,2,5,0
3028,3,1,1,2,2,2,0
7882,2,1,1,6,5,1,0
5351,12,5,4,4,2,4,0
1956,2,1,1,6,2,1,0
7344,13,5,5,3,2,5,1
1135,4,2,3,1,2,3,0
2399,16,4,5,5,6,4,1
5141,12,3,4,5,6,3,1
4288,15,5,4,5,4,4,0
6976,18,6,6,5,4,6,1
23,11,3,5,1,6,4,0
902,19,6,6,5,3,6,1
2568,6,1,2,4,6,1,1
6238,2,1,1,2,1,1,0
720,13,5,5,3,2,5,1
4826,18,6,6,5,4,6,1
8436,15,4,5,4,6,4,1
7795,19,6,6,2,3,6,1
8367,7,3,3,3,3,3,0
3903,18,6,6,2,4,6,1
5675,7,3,4,1,2,4,0
6641,7,2,2,6,4,2,0
7920,17,4,6,4,6,4,1
4057,16,5,5,4,6,4,1
7683,14,5,5,3,3,5,0
7006,10,4,4,1,2,5,1
245,1,1,1,6,1,1,0
25,7,3,2,4,2,3,0
4189,15,5,5,3,2,5,1
8952,3,2,2,2,2,2,0
8012,18,6,6,2,5,6,1
1797,7,2,3,1,5,3,1
4671,16,5,5,2,5,5,1
1602,6,2,2,4,3,2,0
5880,13,5,4,4,2,5,0
525,8,2,3,4,6,2,0
6724,10,3,3,4,5,3,0
5277,15,4,5,3,6,4,0
306,10,3,3,5,4,3,0
1820,20,6,6,5,6,6,1
959,1,1,1,4,1,1,0
5038,2,1,1,5,1,1,0
2187,3,2,1,6,2,1,0
440,3,1,1,4,3,1,0
4486,17,6,6,4,4,5,1
7240,12,5,3,5,2,4,1
3112,18,5,6,5,6,5,1
585,16,6,4,6,3,5,1
8026,14,5,3,6,3,3,1
3312,11,3,3,5,6,3,0
2101,3,2,1,4,1,2,0
6375,1,1,1,6,1,1,0
4495,8,3,4,1,5,3,0
1775,18,6,5,6,4,5,1
2093,1,1,1,1,1,1,0
8536,8,3,4,1,2,4,0
209,2,1,1,2,2,1,0
4407,15,4,4,6,5,4,0
8957,10,3,3,4,5,3,1
7950,4,2,1,5,4,1,1
2582,16,5,5,4,5,5,1
1524,11,4,4,3,4,4,1
2085,3,2,2,1,1,3,0
5151,2,1,1,3,2,1,0
6568,11,4,5,1,3,5,0
480,20,6,6,3,5,6,1
5617,17,6,6,4,4,6,1
1519,11,2,3,6,6,2,1
5503,11,2,3,5,6,2,0
826,3,2,1,2,1,2,0
7085,7,4,3,2,1,4,0
4897,1,1,1,3,1,1,0
8906,2,1,1,1,2,2,0
763,14,4,4,4,5,4,1
2272,8,2,3,4,6,2,0
4654,10,4,3,4,2,4,0
6960,8,3,3,2,4,3,0
4123,13,3,4,4,6,3,0
2120,2,1,1,5,1,1,0
1658,5,2,2,3,2,2,0
5627,16,5,6,3,6,5,1
8393,16,5,5,2,5,5,1
6864,19,6,6,1,6,6,1
911,13,5,4,4,3,4,1
1166,16,5,5,4,5,5,1
5803,3,2,2,2,1,2,0
3977,2,1,1,1,2,2,0
2188,6,2,2,5,4,2,0
4501,9,2,4,1,6,3,0
30,7,2,1,6,6,1,0
5542,9,3,2,6,4,2,1
2597,5,2,1,6,2,1,0
946,2,1,1,5,2,1,0
7480,18,5,6,4,5,5,1
5809,5,2,1,6,2,1,0
1462,15,5,6,1,3,6,1
4619,11,4,4,4,3,4,1
750,1,1,1,6,1,1,0
1853,14,5,6,1,4,6,0
2237,7,2,2,6,6,1,1
4245,16,5,6,3,5,5,1
644,20,5,6,5,6,5,1
5326,10,4,3,5,3,3,1
5802,10,4,3,6,1,3,1
2344,8,3,2,6,4,2,1
7027,14,5,5,3,4,5,0
754,18,5,6,4,6,5,1
2902,19,6,6,3,4,6,1
841,4,2,2,3,4,2,0
282,10,3,3,5,6,2,1
8570,13,4,4,4,5,4,0
1780,18,6,6,3,5,6,1
3007,8,3,2,5,3,3,0
7767,5,2,2,5,2,2,0
7078,19,5,6,2,6,5,1
3569,18,6,6,5,5,5,1
8915,7,1,2,6,6,1,0
6569,13,5,5,3,3,5,1
7997,12,4,3,6,5,3,0
4767,18,6,6,3,4,6,1
1574,20,6,6,4,6,6,1
570,10,4,4,3,3,4,0
4011,16,4,6,3,6,4,1
255,6,1,2,4,6,1,0
579,19,6,6,1,4,6,1
6711,15,5,5,5,4,4,1
4796,3,2,2,2,1,3,0
3441,19,6,6,2,3,6,1
8303,9,3,2,6,5,2,1
6503,14,5,4,5,4,4,0
2087,19,6,6,5,4,6,1
442,13,3,4,5,6,3,1
8113,17,6,6,2,4,6,1
3450,12,4,3,6,3,3,1
1182,6,3,2,5,1,3,0
5209,17,5,6,2,6,5,1
3700,11,4,3,5,2,4,1
5278,18,5,5,6,6,4,1
2294,2,1,1,2,3,1,0
3825,6,3,3,1,2,3,0
8761,15,5,4,6,4,4,1
8179,6,2,2,5,3,2,0
5217,17,6,6,4,4,5,1
5962,4,2,2,1,3,2,0
5682,19,6,5,6,3,5,1
8025,14,5,4,4,3,5,1
3443,5,2,2,3,4,2,0
267,7,3,3,3,3,3,0
5761,4,1,1,6,5,1,0
378,16,5,4,6,3,4,1
8470,10,3,4,1,4,4,0
148,16,5,5,3,5,5,1
4460,12,4,4,2,3,5,0
5246,16,5,5,4,6,5,1
8956,7,4,3,3,1,4,0
7817,15,5,5,2,3,6,0
4131,19,6,6,4,6,6,1
3196,1,1,1,1,1,1,0
4568,11,4,3,6,4,3,1
5118,17,5,5,6,5,4,1
5845,16,5,5,4,4,5,1
2897,9,4,3,3,1,4,0
4873,7,2,2,4,4,2,0
4335,16,5,5,3,6,5,1
8616,18,6,6,2,3,6,1
1345,19,6,6,3,5,6,1
1928,1,1,1,1,1,1,0
4230,10,3,3,5,5,3,1
7852,9,3,3,5,5,2,1
923,9,3,3,6,3,3,1
7067,18,6,6,4,4,6,1
2713,3,1,1,6,2,1,0
1716,16,6,5,5,3,5,0
8220,12,4,4,4,3,4,1
5168,2,1,1,1,2,1,0
994,2,1,1,6,5,1,0
6747,15,4,5,3,6,4,0
5692,2,1,1,1,2,1,0
8196,4,3,2,3,1,3,0
5600,16,5,6,2,5,5,1
7842,5,2,1,6,2,1,0
6058,18,6,6,3,3,6,1
7470,3,1,2,1,2,2,0
8553,13,3,4,5,6,3,0
3655,16,4,5,3,6,4,1
5288,13,4,4,4,6,3,0
6265,10,5,4,1,1,5,0
210,11,4,3,5,3,3,0
5196,2,1,1,5,1,1,0
3858,3,2,2,1,1,2,0
1597,6,2,2,4,6,2,0
3770,5,3,3,1,1,3,0
7942,19,6,6,4,5,6,1
8832,5,2,3,1,2,3,0
1806,3,2,2,1,1,2,0
2396,20,6,6,5,5,6,1
1442,6,2,2,4,5,2,0
7296,1,1,1,6,1,1,0
3176,3,2,1,4,1,2,0
2647,1,1,1,2,6,1,0
5225,3,1,1,4,6,1,0
1378,2,1,1,6,1,1,0
4562,6,3,2,3,2,3,0
8567,10,3,4,3,5,3,1
4715,12,5,5,2,2,5,0
3111,1,1,1,1,1,1,0
6871,14,4,4,6,5,3,1
8327,19,6,6,4,3,6,1
5642,15,4,5,3,6,4,0
1770,17,6,6,4,3,6,1
7123,9,2,3,4,6,2,1
8111,6,2,3,2,6,2,0
1454,5,2,2,1,5,2,0
3369,6,3,2,5,2,2,0
5228,10,3,3,5,6,2,0
7281,5,2,2,3,3,2,0
2688,10,4,4,1,3,4,0
4169,1,1,1,1,1,1,0
8886,10,4,4,2,3,4,0
8184,3,2,2,1,1,3,0
2155,14,5,4,5,4,4,1
2790,16,5,6,1,4,6,1
3000,18,6,5,6,3,6,0
5220,5,2,3,1,4,3,0
117,16,5,5,6,4,4,1
2854,10,2,5,1,6,3,1
3278,14,5,4,5,2,5,0
5204,14,5,4,6,3,4,1
2264,19,6,6,4,5,6,1
7592,1,1,1,1,1,1,0
6399,18,5,6,5,6,5,1
4782,10,2,4,2,6,2,0
2751,15,4,5,4,6,4,1
6198,11,4,4,3,3,4,0
8804,10,3,3,5,5,3,0
948,17,6,6,4,3,6,1
7373,4,1,2,1,6,2,0
4516,3,1,1,2,4,1,0
7361,2,1,1,6,1,1,0
8155,18,5,5,5,6,5,1
1173,16,6,6,1,3,6,0
7441,6,2,1,6,3,1,1
6451,20,6,6,1,5,6,1
3758,15,5,5,4,4,5,1
1749,16,6,5,4,2,5,1
4852,1,1,1,6,1,1,0
5165,5,2,2,5,4,2,0
426,13,5,5,3,1,5,0
4621,10,3,4,2,4,4,0
3730,12,4,3,5,5,3,0
3392,5,3,2,1,1,4,0
8021,8,3,3,2,2,4,0
889,5,3,2,2,1,3,0
2673,4,2,2,3,1,2,0
5551,6,3,2,5,2,2,0
3745,18,6,5,5,3,5,1
4441,1,1,1,2,2,1,0
3912,7,3,2,4,3,3,0
7436,15,5,5,3,4,5,0
3447,2,1,1,4,1,1,0
2163,20,6,6,1,5,6,1
4802,12,4,4,4,4,4,1
297,11,4,4,2,4,4,1
2419,16,6,5,6,2,5,0
1026,14,5,5,1,2,6,0
2536,11,3,3,6,6,2,0
3564,5,2,2,3,2,2,0
8580,8,3,3,3,4,3,1
1793,18,6,6,5,5,5,1
557,18,5,6,2,5,6,1
8343,2,1,1,6,3,1,0
90,11,3,3,5,6,3,0
1859,7,3,2,6,3,2,0
7784,7,4,1,6,1,2,0
6078,20,6,6,3,5,6,1
8819,11,4,4,3,2,4,0
7397,12,5,5,2,2,5,0
2366,6,3,2,3,2,3,0
